Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
11.281,-0.366,0.854,-0.305,0.247,-0.172,0.964
11.3,0.244,-0.305,-0.976,0.235,-0.172,0.944
11.31,0.793,-1.646,-1.829,0.223,-0.176,0.922
11.341,0.488,-1.341,-1.951,0.243,-0.17,0.957
11.37,0.305,-1.159,-1.768,0.239,-0.17,0.947
11.401,0.61,-1.22,-1.524,0.24,-0.169,0.948
11.411,0.854,-1.341,-1.585,0.242,-0.168,0.952
11.461,1.463,-1.28,-1.159,0.244,-0.167,0.948
11.471,1.585,-1.098,-0.854,0.248,-0.168,0.952
11.511,2.622,-0.915,-0.183,0.247,-0.167,0.947
11.521,2.622,-0.671,0.122,0.246,-0.165,0.943
11.571,3.72,-0.122,0.61,0.249,-0.167,0.944
11.581,3.841,0.122,0.61,0.252,-0.164,0.948
11.612,3.841,0.305,1.159,0.251,-0.16,0.95
11.641,2.5,2.073,0.854,0.258,-0.164,0.955
11.672,2.988,1.159,0.61,0.239,-0.159,0.936
11.682,3.049,1.159,0.61,0.246,-0.158,0.942
11.732,4.207,2.195,-1.28,0.24,-0.163,0.938
11.742,4.451,1.402,-1.951,0.238,-0.163,0.932
11.782,3.841,2.439,-3.963,0.221,-0.153,0.903
11.792,2.561,6.159,-3.354,0.238,-0.141,0.935
11.842,-4.085,4.329,0.061,0.219,-0.139,0.936
11.852,-6.463,-0.549,0.366,0.221,-0.133,0.952
11.883,-6.402,-11.89,2.927,0.212,-0.146,0.954
11.912,-3.171,-17.195,6.707,0.247,-0.163,0.979
11.943,-1.098,-10.854,8.171,0.301,-0.164,0.987
11.953,-0.549,-12.378,4.085,0.269,-0.157,0.958
12.003,4.756,-51.707,-15.0,0.2,-0.161,0.938
12.013,7.683,-68.415,-18.659,0.179,-0.17,0.943
12.053,-9.512,-209.024,-25.366,0.045,-0.143,1.078
12.063,-34.085,-267.073,-43.72,0.01,-0.1,1.164
12.113,-59.634,-519.939,-132.073,0.244,-0.267,0.81
12.123,-39.329,-535.0,-140.854,0.242,-0.305,0.705
12.154,-28.11,-142.988,-99.085,0.389,-0.252,1.334
12.183,-1.524,98.171,-53.171,0.078,-0.602,2.025
12.214,25.366,132.134,-9.146,-0.018,-0.676,0.768
12.243,-1.89,165.549,31.89,0.039,-0.525,0.811
12.274,-30.549,200.244,61.89,0.155,-0.388,0.958
12.284,-32.195,211.341,68.841,0.244,-0.336,1.061
12.324,-32.561,207.195,68.841,0.319,-0.04,0.845
12.334,-33.598,214.695,62.683,0.418,0.041,1.071
12.384,-13.78,215.793,12.5,0.613,0.111,1.355
12.394,-11.768,215.732,4.573,0.672,0.064,1.4
12.425,-13.11,230.305,-3.841,0.865,-0.173,1.738
12.454,-25.488,237.683,17.622,0.93,-0.591,1.643
12.485,-46.037,215.366,26.159,0.828,-0.44,1.233
12.514,-54.512,188.232,25.976,0.741,-0.263,1.115
12.545,-61.22,159.573,22.561,0.69,-0.099,1.026
12.555,-62.073,152.378,21.585,0.674,-0.027,1.02
12.595,-19.451,110.549,-6.951,0.737,0.179,0.757
12.605,-15.061,93.902,-19.024,0.759,0.206,0.658
12.655,-26.951,18.415,-12.378,0.867,-0.232,0.323
12.665,-14.695,3.476,2.622,0.874,-0.373,0.234
12.715,15.976,-64.939,30.0,0.813,-0.083,0.241
