Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
3.498,-0.061,0.793,0.183,0.263,-0.133,0.944
3.501,-0.183,0.976,0.183,0.263,-0.134,0.943
3.512,0.0,0.854,0.122,0.259,-0.128,0.943
3.523,-0.061,0.671,0.122,0.264,-0.128,0.949
3.526,-0.061,0.793,0.061,0.265,-0.128,0.947
3.536,0.122,0.793,0.244,0.263,-0.13,0.946
3.551,-0.183,0.732,0.061,0.261,-0.131,0.946
3.558,0.061,0.61,0.183,0.262,-0.132,0.941
3.561,0.061,0.549,0.183,0.263,-0.134,0.95
3.575,-0.183,0.732,0.122,0.264,-0.131,0.946
3.586,0.122,0.793,0.061,0.263,-0.13,0.945
3.589,0.183,0.915,0.061,0.259,-0.128,0.944
3.597,0.122,0.732,0.122,0.262,-0.128,0.951
3.611,0.0,0.549,0.061,0.264,-0.12,0.954
3.614,-0.122,0.671,0.061,0.268,-0.133,0.958
3.621,-0.122,0.793,0.244,0.264,-0.141,0.94
3.624,-0.122,0.732,0.183,0.258,-0.129,0.946
